"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.227608324E2,-8.761873245E-1,-5.666393280E0,2.298615217E0
3.227658287E2,-1.037440777E0,-5.999689579E0,2.978172779E0
3.227708250E2,-9.066095352E-1,-6.273890018E0,3.380537033E0
3.227758213E2,-4.799041748E-1,-6.450944424E0,3.260211468E0
3.227808176E2,1.608633995E-1,-6.703400135E0,2.985281467E0
3.227858140E2,7.286286354E-1,-6.902361870E0,2.930810213E0
3.227908103E2,1.486076832E0,-6.833639622E0,2.758813381E0
3.227958066E2,2.021869659E0,-6.966829300E0,2.838268757E0
3.228008029E2,2.661678314E0,-7.105821609E0,3.071169853E0
3.228057992E2,3.247661114E0,-7.116518021E0,3.319237709E0
3.228107955E2,4.062232018E0,-6.979398251E0,3.345341206E0
3.228157918E2,4.885679245E0,-6.803356647E0,3.124641895E0
3.228207881E2,5.316369057E0,-6.965636253E0,3.119050503E0
3.228257844E2,5.296824932E0,-7.399332047E0,2.807532310E0
3.228307807E2,6.041760445E0,-7.755601406E0,2.367238045E0
3.228357770E2,6.368985176E0,-8.331228256E0,2.107955456E0
3.228407733E2,7.106296539E0,-8.829837799E0,1.903434873E0
3.228457696E2,7.426274776E0,-9.150897980E0,1.733023167E0
3.228507659E2,7.803065777E0,-9.447735786E0,1.533388615E0
3.228557622E2,7.983571529E0,-9.691486359E0,1.193363905E0
3.228607585E2,8.145236015E0,-9.867910385E0,6.927413344E-1
3.228657548E2,8.355189323E0,-1.009173107E1,3.808405399E-1
3.228707511E2,8.503676414E0,-1.011870098E1,-2.964520454E-2
3.228757474E2,8.633764267E0,-1.002080822E1,-2.800513506E-1
3.228807437E2,8.721458435E0,-9.970505714E0,-4.757616520E-1
3.228857400E2,8.661378860E0,-9.776696205E0,-4.255299568E-1
3.228907363E2,8.462893486E0,-9.454400063E0,-3.306436539E-1
3.228957326E2,8.235574722E0,-8.947120667E0,-2.677272558E-1
3.229007289E2,8.065191269E0,-8.394277573E0,-1.215958595E-2
3.229057252E2,7.899027824E0,-7.901178360E0,4.024719000E-1
3.229107215E2,7.665249348E0,-7.563466072E0,1.038389683E0
3.229157178E2,7.497428894E0,-7.218716145E0,1.690222144E0
3.229207141E2,7.357066154E0,-6.905253410E0,2.291568518E0
3.229257104E2,7.244202614E0,-6.599048138E0,2.780324697E0
3.229307067E2,7.087115288E0,-6.285778046E0,2.955446720E0
3.229357030E2,6.828442097E0,-5.979974270E0,2.721146107E0
3.229406993E2,6.630801201E0,-5.777612686E0,2.110598564E0
3.229456956E2,6.513079643E0,-5.635847092E0,1.372389793E0
3.229506919E2,6.302940845E0,-5.559348106E0,8.609139323E-1
3.229556882E2,5.837648392E0,-5.356913567E0,1.936188936E-1
3.229606845E2,5.418517590E0,-5.038479805E0,-3.849989176E-1
3.229656808E2,4.682194710E0,-4.455646992E0,-3.775725365E-1
3.229706771E2,3.456727028E0,-3.527580023E0,-3.012797832E-1
3.229756734E2,2.029120922E0,-2.011442423E0,2.527332306E-2
3.229806697E2,9.170427322E-1,1.458792686E-1,3.758406639E-2
3.229856660E2,-4.378561974E-1,3.156864643E0,6.106393933E-1
3.229906623E2,-2.037804127E0,6.823272705E0,1.658141017E0
3.229956586E2,-4.609275341E0,1.158079624E1,3.258112907E0
3.230006549E2,-1.013690758E1,1.725956345E1,3.867374897E0
3.230056512E2,-1.821352005E1,2.390507889E1,-1.929915190E0
3.230106475E2,-2.624606514E1,2.850356674E1,-9.200866699E0
3.230156438E2,-3.165553665E1,2.935790825E1,-1.354921055E1
3.230206402E2,-3.183080292E1,2.633556557E1,-9.624146461E0
3.230256365E2,-2.789742470E1,2.142381287E1,6.700231433E-1
3.230306328E2,-2.218212509E1,1.563367176E1,6.111673832E0
3.230356291E2,-1.858781815E1,1.135226631E1,6.634411335E0
3.230406254E2,-1.834774590E1,8.336601257E0,4.535126686E0
3.230456217E2,-1.903067017E1,5.580890656E0,1.005326509E0
3.230506180E2,-1.995091820E1,3.520789623E0,-1.031677961E0
3.230556143E2,-2.051032257E1,1.845304489E0,-1.730130434E0
3.230606106E2,-2.048861313E1,1.104061604E0,-4.421094656E-1
3.230656069E2,-2.005718231E1,1.018615246E0,9.220007658E-1
3.230706032E2,-2.081816864E1,1.276497364E0,1.702758908E0
3.230755995E2,-2.013059998E1,1.054466248E0,1.404444456E0
3.230805958E2,-1.862591553E1,1.064509869E0,4.955618382E-1
3.230855921E2,-1.644189072E1,8.267436028E-1,-2.324969769E-1
3.230905884E2,-1.372859573E1,5.178627968E-1,-5.298156738E-1
3.230955847E2,-1.033387566E1,3.628320694E-1,-7.067370415E-1
3.231005810E2,-7.205466747E0,5.247964859E-1,-9.231808186E-1
3.231055773E2,-4.501405239E0,5.249934196E-1,-9.139109850E-1
3.231105736E2,-1.556837559E0,3.014612198E-1,-1.145378947E0
3.231155699E2,1.465394974E0,5.120944977E-2,-1.723716736E0
3.231205662E2,3.766771793E0,-1.103196144E-1,-2.176996469E0
3.231255625E2,5.328838348E0,-2.076096535E-1,-2.300127506E0
3.231305588E2,6.677760124E0,-3.568778038E-1,-2.076594353E0
3.231355551E2,8.014373779E0,-5.635900497E-1,-1.657349586E0
3.231405514E2,8.673488617E0,-9.768128395E-1,-1.288790464E0
3.231455477E2,8.818736076E0,-2.046831131E0,-1.962980866E0
3.231505440E2,9.578748703E0,-2.338261127E0,-1.494939685E0
3.231555403E2,1.005148506E1,-2.938617468E0,-1.958708048E0
3.231605366E2,1.058726311E1,-3.397545338E0,-1.902123570E0
3.231655329E2,1.076251030E1,-3.641569853E0,-1.542971253E0
3.231705292E2,1.055503750E1,-3.875650883E0,-1.118161440E0
3.231755255E2,1.025255013E1,-4.109208107E0,-7.003046274E-1
3.231805218E2,9.802042007E0,-4.486296654E0,-3.519387245E-1
3.231855181E2,9.609686852E0,-5.036029816E0,1.730048656E-2
3.231905144E2,9.713642120E0,-5.600145340E0,2.207463384E-1
3.231955107E2,9.927381516E0,-6.187747955E0,3.403033614E-1
3.232005070E2,1.009348011E1,-6.649998188E0,3.713871241E-1
3.232055033E2,1.035118675E1,-7.034276009E0,3.148095012E-1
3.232104996E2,1.050452328E1,-7.431200504E0,1.381711364E-1
3.232154959E2,1.054387474E1,-7.793006897E0,3.372281790E-2
3.232204922E2,1.054088211E1,-8.033786774E0,-1.221052408E-1
3.232254885E2,1.062906456E1,-8.263926506E0,-1.107240915E0
3.232304848E2,1.107594299E1,-8.679370880E0,-3.013602734E0
3.232354811E2,1.178601074E1,-9.125983238E0,-4.746992111E0
3.232404774E2,1.245853424E1,-9.392267227E0,-5.689068317E0
3.232454737E2,1.312390995E1,-9.476925850E0,-5.444234848E0
3.232504700E2,1.332422066E1,-9.460611343E0,-4.365159988E0
3.232554663E2,1.311306763E1,-9.309925079E0,-3.024792671E0
3.232604626E2,1.278677273E1,-9.011683464E0,-2.047794342E0
3.232654590E2,1.230624390E1,-8.356863022E0,-1.292462468E0
3.232704553E2,1.144594765E1,-7.375775814E0,-3.203456402E-1
3.232754516E2,1.041076088E1,-6.390886307E0,5.450727940E-1
3.232804479E2,9.682980537E0,-5.412965775E0,1.197083592E0
3.232854442E2,9.094161034E0,-4.892390251E0,1.678084612E0
3.232904405E2,8.548362732E0,-4.752341270E0,2.073534489E0
3.232954368E2,8.107742310E0,-4.743633747E0,2.153847456E0
3.233004331E2,7.901846409E0,-5.047149181E0,1.661884189E0
3.233054294E2,7.845097542E0,-5.393610001E0,8.724817038E-1
3.233104257E2,7.688994408E0,-5.700889111E0,8.481872082E-2
3.233154220E2,7.309117794E0,-5.724965572E0,-3.594458103E-1
3.233204183E2,6.791798592E0,-5.375188828E0,-4.501892924E-1
3.233254146E2,6.180263996E0,-4.694969177E0,-4.360610247E-1
3.233304109E2,5.527449131E0,-3.555335522E0,-3.790631890E-1
3.233354072E2,4.503689766E0,-1.674292564E0,-3.834515810E-1
3.233404035E2,3.124730110E0,1.828379631E0,3.325431943E-1
3.233453998E2,8.930220604E-1,6.768601418E0,1.302425623E0
3.233503961E2,-3.885468006E0,1.168480110E1,2.854442358E0
3.233553924E2,-1.183661461E1,1.370069504E1,7.506043911E0
3.233603887E2,-2.642078018E1,1.850347519E1,5.899775505E0
3.233653850E2,-3.720498657E1,2.733441925E1,-2.199452400E1
3.233703813E2,-3.819992828E1,2.668904495E1,-2.792411613E1
3.233753776E2,-2.901521301E1,2.052761650E1,-1.948726463E1
3.233803739E2,-1.654392624E1,1.432775497E1,-7.800183296E0
3.233853702E2,-7.273298264E0,1.027024651E1,6.130168438E-1
3.233903665E2,-2.873557568E0,9.614055634E0,7.165557861E0
3.233953628E2,-2.445964336E0,1.088046455E1,7.975749969E0
3.234003591E2,-3.779576778E0,1.224100780E1,7.304454803E0
3.234053554E2,-5.582616806E0,1.398711205E1,8.790103912E0
3.234103517E2,-5.587119102E0,1.522862053E1,1.032772923E1
3.234153480E2,-4.918804646E0,1.644501877E1,8.828224182E0
3.234203443E2,-5.693888187E0,1.677078247E1,2.690100193E0
3.234253406E2,-4.524829388E0,1.654683304E1,-1.425542474E0
3.234303369E2,-3.965838432E0,1.518600941E1,-1.506374002E0
3.234353332E2,-4.788470745E0,1.325274658E1,-2.142242193E-1
3.234403295E2,-7.309807777E0,1.208284950E1,6.525688767E-1
3.234453258E2,-7.164077759E0,1.018978500E1,6.683035493E-1
3.234503221E2,-5.932713032E0,8.229896545E0,-1.038762569E0
3.234553184E2,-4.746348858E0,5.853574276E0,-3.254954338E0
3.234603147E2,-3.308603287E0,2.898407459E0,-4.229663849E0
3.234653110E2,-1.848440647E0,1.869201660E-3,-5.242954254E0
3.234703073E2,7.180113792E-1,-4.067405701E0,-4.285153866E0
3.234753036E2,-1.895517349E0,-6.196405411E0,4.319649696E0
3.234802999E2,-1.084036350E0,-6.272111893E0,1.201065779E-1
3.234852962E2,-1.353578568E-1,-6.926834583E0,-7.359890938E-1
3.234902925E2,-6.809830666E-1,-7.638242245E0,1.044190526E0
3.234952888E2,1.088395119E-1,-7.544148922E0,2.763460875E0
3.235002852E2,2.585220337E-1,-7.472297192E0,3.724902630E0
3.235052815E2,8.928046227E-1,-7.455758572E0,3.787552357E0
3.235102778E2,8.680090904E-1,-7.484622002E0,4.049377441E0
3.235152741E2,1.002171516E0,-7.717334270E0,4.131630898E0
3.235202704E2,1.486320972E0,-7.905364037E0,4.668679237E0
3.235252667E2,2.115425587E0,-7.799685478E0,4.800279617E0
3.235302630E2,2.535432816E0,-7.243113518E0,4.262444019E0
3.235352593E2,3.301869869E0,-6.967542648E0,4.547346115E0
3.235402556E2,3.715894222E0,-6.451368809E0,4.277297974E0
3.235452519E2,4.097379684E0,-6.331657410E0,4.454136848E0
3.235502482E2,4.493691444E0,-6.440760136E0,4.629125118E0
3.235552445E2,5.009297371E0,-6.482127666E0,3.900918484E0
3.235602408E2,5.466520786E0,-6.685580254E0,3.186210394E0
3.235652371E2,6.094896317E0,-6.945747852E0,2.561733723E0
3.235702334E2,6.282105923E0,-7.205289841E0,1.978701234E0
3.235752297E2,6.511646271E0,-7.450227737E0,1.560057640E0
3.235802260E2,6.716469288E0,-7.594602108E0,1.238388181E0
3.235852223E2,6.987378120E0,-7.748676300E0,1.042100310E0
3.235902186E2,7.185862541E0,-7.950565815E0,1.013360500E0
3.235952149E2,7.364870071E0,-8.147425652E0,9.601945877E-1
3.236002112E2,7.601037979E0,-8.415658951E0,4.331576824E-1
3.236052075E2,7.650575638E0,-8.649688721E0,5.569290519E-1
3.236102038E2,7.776824951E0,-8.758694649E0,3.211981058E-1
3.236152001E2,7.869523048E0,-8.738216400E0,2.307271957E-2
3.236201964E2,7.990661621E0,-8.799038887E0,-1.553553343E-1
3.236251927E2,8.020644188E0,-8.830957413E0,-2.712032795E-1
3.236301890E2,7.964089870E0,-8.800794601E0,-1.281729937E-1
3.236351853E2,7.882883072E0,-8.694828033E0,2.158254385E-1
3.236401816E2,7.896248817E0,-8.580733299E0,6.165134311E-1
3.236451779E2,7.946515083E0,-8.420771599E0,1.149350166E0
3.236501742E2,8.057545662E0,-8.315701485E0,1.655549526E0
3.236551705E2,8.023249626E0,-8.141773224E0,2.115524530E0
3.236601668E2,7.881867409E0,-7.942533016E0,2.629386425E0
3.236651631E2,8.159763336E0,-7.689424515E0,2.459615707E0
3.236701594E2,8.426033020E0,-7.459132671E0,1.826664925E0
3.236751557E2,8.431508064E0,-7.099119186E0,9.946406484E-1
3.236801520E2,8.219078064E0,-6.681715012E0,1.701573133E-1
3.236851483E2,7.660077572E0,-6.297558308E0,-5.892231464E-1
3.236901446E2,6.501705647E0,-5.826977253E0,-1.298837185E0
3.236951409E2,5.213496208E0,-5.064824104E0,-1.946507692E0
3.237001372E2,3.930466652E0,-3.996699333E0,-2.129191637E0
3.237051335E2,2.758978844E0,-2.607755661E0,-1.673568010E0
3.237101298E2,1.567115784E0,-9.533891678E-1,-7.074041367E-1
3.237151261E2,2.678813934E-1,1.773485661E0,3.990385532E-1
3.237201224E2,-2.361174107E0,5.709636211E0,6.130033135E-1
3.237251187E2,-8.231719971E0,1.134266472E1,7.582994103E-1
3.237301150E2,-1.857125473E1,1.773111343E1,-1.046407700E0
3.237351113E2,-3.258406067E1,2.738979721E1,-8.545598984E0
3.237401076E2,-4.294678497E1,3.517974854E1,-1.727722740E1
3.237451040E2,-4.288742828E1,3.233520889E1,-8.718821526E0
3.237501003E2,-3.346375275E1,2.411927223E1,6.320434093E0
3.237550966E2,-2.197272873E1,1.685679626E1,8.546092033E0
3.237600929E2,-1.530758858E1,1.263814926E1,6.295869350E0
3.237650892E2,-1.308722878E1,1.040275764E1,2.072741508E0
3.237700855E2,-1.334727097E1,8.896327972E0,-1.362649679E0
3.237750818E2,-1.434778786E1,6.967700005E0,-1.757250071E0
3.237800781E2,-1.525542736E1,5.211412430E0,-4.160169363E-1
3.237850744E2,-1.636665344E1,4.021734238E0,6.804367900E-1
3.237900707E2,-1.668566322E1,3.056326389E0,1.549794197E0
3.237950670E2,-1.635485840E1,2.046483994E0,8.417351246E-1
3.238000633E2,-1.685687828E1,1.085039139E0,8.386051655E-2
3.238050596E2,-1.683414459E1,4.048919678E-1,-2.098354101E-1
3.238100559E2,-1.596466255E1,-3.692059517E-1,-4.853178263E-1
3.238150522E2,-1.445256424E1,-6.274628639E-1,-1.209508181E-1
3.238200485E2,-1.208426666E1,-5.342898369E-1,-2.268469334E-2
3.238250448E2,-9.803914070E0,-5.023937225E-1,-2.619246244E-1
3.238300411E2,-8.493271828E0,2.655839920E-2,-5.330122709E-1
3.238350374E2,-6.541902065E0,6.579999924E-1,-7.639912367E-1
3.238400337E2,-2.466575146E0,4.042549133E-1,-1.538448453E0
3.238450300E2,8.193659782E-1,1.055312157E-1,-2.576501846E0
3.238500263E2,2.105496883E0,-4.730300903E-1,-1.290574265E1
3.238550226E2,3.063733578E0,1.458072662E-2,-5.388063431E0
3.238600189E2,5.888165474E0,-4.160022736E-2,4.745201588E0
3.238650152E2,7.926954746E0,-6.325616837E-1,9.342348576E-1
3.238700115E2,8.584251404E0,-1.184335232E0,4.799354076E-2
3.238750078E2,8.479637146E0,-1.962561131E0,1.199643612E-1
3.238800041E2,8.524868011E0,-2.964311838E0,-2.827960253E-1
3.238850004E2,8.685155869E0,-3.840494394E0,-2.133445740E-1
3.238899967E2,8.937285423E0,-4.647303581E0,-5.119135380E-1
3.238949930E2,9.033756256E0,-5.048343658E0,-4.159128666E-1
3.238999893E2,8.947432518E0,-5.181278229E0,-1.165304184E-1
3.239049856E2,8.870491982E0,-5.174845695E0,-2.543877363E-1
3.239099819E2,8.554031372E0,-5.115578175E0,-1.547338963E-1
3.239149782E2,8.318209648E0,-5.004249573E0,-2.728261948E-1
3.239199745E2,8.420749664E0,-4.946578979E0,-6.944320202E-1
3.239249708E2,8.569688797E0,-5.162256241E0,-6.966961026E-1
3.239299671E2,9.018835068E0,-5.550250053E0,-9.889639020E-1
3.239349634E2,9.524808884E0,-5.999588966E0,-1.323172331E0
3.239399597E2,9.935341835E0,-6.361211300E0,-1.360412836E0
3.239449560E2,1.013152313E1,-6.682525158E0,-1.545635462E0
3.239499523E2,1.011353970E1,-7.011375904E0,-2.188392878E0
3.239549486E2,1.020125389E1,-7.386581421E0,-3.352838039E0
3.239599449E2,1.049439430E1,-7.717438221E0,-4.126722336E0
3.239649412E2,1.103096390E1,-7.917676449E0,-4.393642426E0
3.239699375E2,1.158659172E1,-8.101487160E0,-3.651559591E0
3.239749338E2,1.210504627E1,-8.186545372E0,-2.629524708E0
3.239799302E2,1.270683289E1,-8.334873199E0,-2.285754204E0
3.239849265E2,1.287570953E1,-8.283143044E0,-1.898491144E0
3.239899228E2,1.312855244E1,-8.036724091E0,-1.373760343E0
3.239949191E2,1.315462494E1,-7.687094688E0,-6.489405632E-1
3.239999154E2,1.313586617E1,-7.383372307E0,-8.714628220E-2
3.240049117E2,1.296703911E1,-7.078195572E0,6.776541471E-1
3.240099080E2,1.281096935E1,-6.676241398E0,1.509527922E0
3.240149043E2,1.236648750E1,-6.258967400E0,1.848170042E0
3.240199006E2,1.189609909E1,-5.922689915E0,1.991933823E0
3.240248969E2,1.140361595E1,-5.725364208E0,1.942677975E0
3.240298932E2,1.079273796E1,-5.686292648E0,1.654503226E0
3.240348895E2,1.006349182E1,-5.848273277E0,1.305499792E0
3.240398858E2,9.393472672E0,-5.947590351E0,6.226984262E-1
3.240448821E2,8.831103325E0,-6.107960224E0,-5.855059624E-2
3.240498784E2,8.108516693E0,-6.061163425E0,-6.125435233E-1
3.240548747E2,7.383131504E0,-5.740977287E0,-1.225578070E0
3.240598710E2,6.697407246E0,-5.176900387E0,-1.758463025E0
3.240648673E2,5.974632740E0,-4.206844330E0,-2.274233341E0
3.240698636E2,5.057618141E0,-2.333459854E0,-2.410366774E0
3.240748599E2,3.944726229E0,1.468437195E0,-2.650384188E0
3.240798562E2,1.975650787E0,8.271634102E0,-2.388180971E0
3.240848525E2,-3.038107872E0,1.520841599E1,-2.832946062E0
3.240898488E2,-1.167509651E1,1.899990654E1,-2.183287621E0
3.240948451E2,-2.238666916E1,2.097515488E1,-1.340985060E0
3.240998414E2,-3.658399963E1,2.513357162E1,-9.893516898E-1
3.241048377E2,-5.049494553E1,2.935690117E1,-1.494587517E1
3.241098340E2,-4.532694244E1,2.537570572E1,-1.396322918E1
3.241148303E2,-2.413651848E1,1.664090919E1,-3.872117996E0
3.241198266E2,-1.245413971E1,1.135887527E1,3.719784737E0
3.241248229E2,-7.058368206E0,8.940942764E0,7.859291553E0
3.241298192E2,-2.365399361E0,7.624064922E0,5.719049454E0
3.241348155E2,-1.113245964E0,7.125181675E0,4.447062492E0
3.241398118E2,-1.731322765E0,7.839576721E0,3.489200592E0
3.241448081E2,-2.808328629E0,1.072364807E1,2.216518641E0
3.241498044E2,-3.050177574E0,1.432212067E1,5.995624065E0
3.241548007E2,-2.901478767E0,1.533266640E1,9.124859810E0
3.241597970E2,-2.961511135E0,1.275520039E1,3.104191780E0
3.241647933E2,-4.160379887E0,1.049912262E1,-2.303554058E0
3.241697896E2,-5.319403648E0,8.931915283E0,-4.959601402E0
3.241747859E2,-6.474330902E0,8.190631866E0,-4.007514477E0
3.241797822E2,-7.354274273E0,7.053125858E0,-1.849892855E0
3.241847785E2,-7.267432213E0,6.035313606E0,-9.239165783E-1
3.241897748E2,-6.254741192E0,4.404611111E0,-6.816521883E-1
3.241947711E2,-4.800236225E0,2.425010681E0,-8.822317123E-1
3.241997674E2,-3.896375179E0,7.483096123E-1,-1.153811812E0
3.242047637E2,-3.086434841E0,-6.004624367E-1,-1.269431877E1
3.242097600E2,-1.532531261E0,-3.952765703E0,5.584310532E0
3.242147563E2,-2.555356503E0,-3.831288815E0,3.778474331E0
3.242197527E2,-1.715960979E0,-3.717324257E0,1.696444511E0
3.242247490E2,-3.444690704E-1,-4.676902294E0,1.187567830E0
3.242297453E2,7.677783966E-1,-5.844006062E0,2.328946829E0
3.242347416E2,4.789805412E-1,-6.093503475E0,2.808984280E0
3.242397379E2,2.246050835E-1,-6.202068806E0,3.055261135E0
3.242447342E2,7.027902603E-1,-6.389880657E0,3.613225937E0
3.242497305E2,1.320517063E0,-6.541400433E0,3.361715794E0
3.242547268E2,1.814518929E0,-6.690559387E0,3.414170027E0
3.242597231E2,2.491025448E0,-6.799717903E0,3.413387299E0
3.242647194E2,3.029112816E0,-6.993920326E0,3.271739006E0
3.242697157E2,3.538422346E0,-7.164019108E0,3.427792072E0
3.242747120E2,4.239038467E0,-7.128430367E0,3.512299061E0
3.242797083E2,5.030461311E0,-7.149839401E0,3.546321392E0
3.242847046E2,5.668996334E0,-6.997632504E0,3.814675331E0
3.242897009E2,6.025244713E0,-6.834462643E0,3.831904173E0
3.242946972E2,6.543313026E0,-6.790089607E0,3.772345781E0
3.242996935E2,6.926175117E0,-6.931638718E0,3.655158043E0
3.243046898E2,7.054567814E0,-7.091594219E0,3.374055386E0
3.243096861E2,6.929069519E0,-7.246192455E0,3.247739792E0
3.243146824E2,6.655495644E0,-7.381274223E0,3.001480579E0
3.243196787E2,6.678735256E0,-7.588090897E0,2.816126585E0
3.243246750E2,6.702226162E0,-7.876049995E0,2.465832710E0
3.243296713E2,6.840973377E0,-8.106444359E0,1.830124855E0
3.243346676E2,6.956211090E0,-8.279248238E0,1.378213882E0
3.243396639E2,7.201189995E0,-8.408963203E0,5.924425125E-1
3.243446602E2,7.489739418E0,-8.509856224E0,-1.965531111E-1
3.243496565E2,7.639856815E0,-8.596360207E0,-9.401987791E-1
3.243546528E2,7.703862190E0,-8.711843491E0,-1.279021859E0
3.243596491E2,7.686154842E0,-8.607925415E0,-1.380039215E0
3.243646454E2,7.528797626E0,-8.428742409E0,-9.504243135E-1
3.243696417E2,7.437008858E0,-8.150929451E0,-2.815513611E-1
3.243746380E2,7.419418335E0,-8.000292778E0,3.208208084E-1
3.243796343E2,7.724704742E0,-7.909883499E0,1.071275830E0
3.243846306E2,7.850828171E0,-7.846088409E0,1.781401396E0
3.243896269E2,7.889025211E0,-7.794687271E0,2.378556967E0
3.243946232E2,7.901842117E0,-7.645693779E0,2.651427507E0
3.243996195E2,7.588100910E0,-7.389827728E0,2.475307703E0
3.244046158E2,7.143988609E0,-7.075538635E0,2.027397156E0
3.244096121E2,6.636418343E0,-6.708255768E0,1.216166019E0
3.244146084E2,6.161362648E0,-6.197232723E0,6.470954418E-2
3.244196047E2,5.604713440E0,-5.594950199E0,-9.839532375E-1
3.244246010E2,4.823891640E0,-4.819561958E0,-1.701993823E0
3.244295973E2,3.982027054E0,-3.923790455E0,-1.943046331E0
3.244345936E2,3.300270081E0,-2.676752090E0,-1.651101947E0
3.244395899E2,1.966488838E0,-1.196882248E0,-1.458977461E0
3.244445862E2,2.161412239E-1,1.013786793E0,-1.127586722E0
3.244495825E2,-2.830010414E0,4.831017971E0,-6.637823582E-2
3.244545788E2,-7.867777348E0,1.043618011E1,5.138356090E-1
3.244595752E2,-1.659971809E1,1.811739731E1,1.923248529E0
3.244645715E2,-3.066003036E1,2.839508247E1,-3.118865490E0
3.244695678E2,-4.164671326E1,3.673260498E1,-1.580152035E1
3.244745641E2,-4.106362534E1,3.630869293E1,-1.543470383E1
3.244795604E2,-3.304625702E1,2.841953850E1,-1.033837795E0
3.244845567E2,-2.350109291E1,1.884783936E1,8.317604065E0
3.244895530E2,-1.551350212E1,1.253244019E1,8.668735504E0
3.244945493E2,-1.110661888E1,8.972472191E0,7.277055740E0
3.244995456E2,-1.072068405E1,6.523533821E0,4.864706993E0
3.245045419E2,-1.198940277E1,4.420862675E0,2.300469398E0
3.245095382E2,-1.222916126E1,3.036938190E0,4.467698336E-1
3.245145346E2,-1.232149506E1,1.727571964E0,-8.466644287E-1
3.245195309E2,-1.247676086E1,9.964380264E-1,2.385944128E-1
3.245245272E2,-1.266505814E1,2.411141396E-1,5.757701993E-1
3.245295235E2,-1.304311180E1,-3.504657745E-1,-1.917958260E-2
3.245345198E2,-1.362978363E1,-1.213099003E0,-1.379504085E0
3.245395161E2,-1.450736618E1,-1.801892281E0,-2.080333710E0
3.245445124E2,-1.475801468E1,-1.988873482E0,-2.198812485E0
3.245495087E2,-1.373291016E1,-1.909486771E0,-2.181169033E0
3.245545050E2,-1.203347874E1,-1.906057358E0,-1.770764112E0
3.245595013E2,-9.585233688E0,-1.697660446E0,-1.585655212E0
3.245644976E2,-7.158302784E0,-1.618215084E0,-1.701072454E0
3.245694940E2,-4.810791969E0,-1.882873535E0,-1.960270405E0
3.245744903E2,-1.649095058E0,-2.046074867E0,-2.523788452E0
3.245794865E2,1.574929714E0,-2.035064220E0,-3.011225462E0
3.245844828E2,4.120605469E0,-1.820336342E0,-2.568945646E0
3.245894790E2,5.678218365E0,-1.593398094E0,-2.160650730E0
